,종목명,회계년,총자산(천원),*매출원가율(%),당기순이익(천원),영업이익률(%),매출총이익률(%),ROE(당기순이익)(%),당기순이익률(%),매출액(천원),총자산순이익률(%)
2298,삼화전자,2013,67956226.0,83.99,-2533555.0,-1.35,16.01,-34.44,-5.73,44189549.0,65.02649072948813
2299,삼화전자,2014,77076684.0,87.48,-3758202.0,-5.07,12.52,-47.88,-8.55,43938395.0,57.00607851785632
2300,삼화전자,2015,69277588.0,98.51,-8047732.0,-20.59,1.49,-90.55,-22.31,36070299.0,52.06633204377727
2301,삼화전자,2016,68227794.0,85.49,-361732.0,-0.15,14.51,-4.51,-0.93,38819906.0,56.897495469368394
2302,삼화전자,2017,62087149.0,97.62,-12834040.0,-15.40,2.38,-317.24,-29.05,44179995.0,71.15803465222731
2303,삼화전자,2018,64280396.0,92.23,-4269993.0,-7.57,7.77,-43.46,-10.15,42084172.0,65.46968378975139
2304,삼화콘덴서,2010,118143475.0,80.1,10989796.0,9.36,19.9,N/A(IFRS),6.44,170700388.0,144.48566710941927
2305,삼화콘덴서,2011,134135332.0,85.08,3290690.0,3.56,14.92,6.27,1.99,165480781.0,123.36852530398181
2306,삼화콘덴서,2012,130194292.0,85.28,2771547.0,3.56,14.72,5.16,1.63,169578215.0,130.25011495895689
2307,삼화콘덴서,2013,123843987.0,86.31,354682.0,2.40,13.69,0.65,0.20,175766892.0,141.9260605684473
2308,삼화콘덴서,2014,108844264.0,89.98,-6006797.0,-2.37,10.02,-12.04,-3.71,162122161.0,148.94874111142872
2309,삼화콘덴서,2015,112945263.0,84.97,2857534.0,3.40,15.03,6.13,1.80,158813273.0,140.61083110674593
2310,삼화콘덴서,2016,121688274.0,83.83,5674291.0,5.49,16.17,11.28,3.29,172452362.0,141.71649932350917
2311,삼화콘덴서,2017,137715527.0,79.61,15549217.0,11.06,20.39,25.41,7.80,199316582.0,144.7306533561753
2312,삼화콘덴서,2018,220047088.0,62.91,61927531.0,29.64,37.09,63.07,22.56,274444671.0,124.72088292302237
2313,삼화페인트,2010,395884231.0,83.97,9416497.0,3.04,16.03,N/A(IFRS),2.33,403314111.0,101.87678099257256
2314,삼화페인트,2011,402168526.0,82.68,12955987.0,4.63,17.32,6.30,3.13,414441121.0,103.0516050378343
2315,삼화페인트,2012,424727541.0,81.86,15993564.0,5.19,18.14,7.41,3.68,434895966.0,102.39410540132599
2316,삼화페인트,2013,475571109.0,78.62,29170489.0,8.71,21.38,12.35,5.84,499092724.0,104.94597223314506
2317,삼화페인트,2014,505069756.0,79.6,35531768.0,8.70,20.4,13.39,6.75,526728516.0,104.28827102448794
2318,삼화페인트,2015,511933172.0,77.54,24760313.0,6.25,22.46,8.73,4.88,507187890.0,99.07306612277901
2319,삼화페인트,2016,526308223.0,79.05,13718084.0,3.91,20.95,4.70,2.84,482191530.0,91.61770782365298
2320,삼화페인트,2017,542305992.0,81.97,1972442.0,1.80,18.03,0.67,0.40,488121071.0,90.00842295690511
2321,삼화페인트,2018,557979480.0,83.34,800759.0,1.50,16.66,0.28,0.15,524223807.0,93.95037376643313
2322,상신브레이크,2010,200909849.0,76.79,13049486.0,8.02,23.21,N/A(IFRS),6.08,214562782.0,106.79555186963483
2323,상신브레이크,2011,220883454.0,80.94,7441794.0,4.73,19.06,8.96,2.91,256005080.0,115.90052372143728
2324,상신브레이크,2012,233901216.0,79.54,10590703.0,6.57,20.46,12.74,3.70,286267862.0,122.38835987924064
2325,상신브레이크,2013,267736469.0,77.37,17753336.0,8.54,22.63,19.25,5.81,305341601.0,114.04557703343731
2326,상신브레이크,2014,301270271.0,77.96,18928736.0,7.92,22.04,17.72,5.63,336506172.0,111.69577764279303
2327,상신브레이크,2015,334387254.0,75.1,27384278.0,9.91,24.9,21.66,7.54,363028518.0,108.56529776700161
2328,상신브레이크,2016,353061766.0,75.66,20184939.0,8.14,24.34,13.68,5.32,379554306.0,107.50365589005749
2329,상신브레이크,2017,398021129.0,74.62,24136646.0,9.35,25.38,14.75,6.28,384512039.0,96.6059364652473
2330,상신브레이크,2018,429300584.0,77.51,9918021.0,5.47,22.49,5.75,2.62,378699323.0,88.21309290368913
2331,새론오토모티브,2010,152275295.0,83.55,11122664.0,10.43,16.45,N/A(IFRS),8.08,137681880.0,90.41642638091754
2332,새론오토모티브,2011,181333153.0,82.91,13612995.0,11.24,17.09,10.97,8.35,163053692.0,89.91940486470227
2333,새론오토모티브,2012,180692123.0,83.41,11248344.0,10.64,16.59,8.41,6.38,176292449.0,97.56509917147855
2334,새론오토모티브,2013,202754394.0,77.73,21223359.0,16.21,22.27,14.51,11.01,192758686.0,95.07004124408766
2335,새론오토모티브,2014,219396999.0,77.61,23829718.0,16.29,22.39,14.32,11.97,199130616.0,90.76268905574229
2336,새론오토모티브,2015,245988030.0,78.63,24779057.0,14.67,21.37,13.24,12.22,202725702.0,82.41283203902239
2337,새론오토모티브,2016,263741756.0,78.77,22558484.0,14.20,21.23,10.95,11.42,197510586.0,74.88787099756779
2338,새론오토모티브,2017,266613285.0,82.91,13267035.0,9.10,17.09,6.12,7.23,183457105.0,68.81018888462366
2339,새론오토모티브,2018,267051610.0,85.21,7392147.0,5.70,14.79,3.35,4.41,167560737.0,62.74470204467219
2340,샘표,2010,222263424.0,60.28,1066448.0,-0.29,39.72,N/A(IFRS),0.52,203578592.0,91.59338425381227
2341,샘표,2011,235771801.0,62.19,3596233.0,1.73,37.81,2.23,1.51,237923108.0,100.91245305455337
2342,샘표,2012,234104260.0,57.02,8442954.0,4.73,42.98,5.61,3.53,239374422.0,102.25120294692628
2343,샘표,2013,243776745.0,55.4,7323504.0,3.25,44.6,5.23,2.93,249813108.0,102.47618492075607
2344,샘표,2014,235219022.0,56.38,7006673.0,3.66,43.62,4.82,2.80,250236685.0,106.38454444385879
2345,샘표,2015,257318444.0,0.0,13969562.0,-191.60,100.0,9.13,"3,923.34",356063.0,0.13837445713763138
2346,샘표,2016,118579705.0,36.71,1629907.0,6.91,63.29,1.22,8.02,20311154.0,17.128693312232475
2347,샘표,2017,311564694.0,55.46,12814246.0,6.83,44.54,7.88,4.87,263368833.0,84.5310261630607
2348,샘표,2018,320918955.0,53.32,21241292.0,7.13,46.68,9.44,7.70,275861156.0,85.9597576590638
2349,서연,2010,760501955.0,88.38,75060412.0,6.49,11.62,N/A(IFRS),6.35,1182344939.0,155.46902032618706
2350,서연,2011,1218064342.0,90.58,65846908.0,4.62,9.42,16.84,4.80,1372835026.0,112.70628148804309
2351,서연,2012,1443122649.0,89.19,57946978.0,4.39,10.81,11.92,2.67,2167695412.0,150.20867516022196
2352,서연,2013,1909609095.0,85.78,100281439.0,7.54,14.22,16.64,3.69,2715101903.0,142.18103119162197
2353,서연,2014,2266575394.0,87.44,256262955.0,6.79,12.56,32.87,13.01,1970181387.0,86.92326724341031
2354,서연,2015,2595484129.0,88.5,94183693.0,4.48,11.5,10.09,3.07,3065762345.0,118.11909426628593
2355,서연,2016,2933486634.0,89.22,132366474.0,3.98,10.78,12.90,4.15,3188334590.0,108.68754447510464
2356,서연,2017,2767655964.0,92.68,-22172450.0,-0.88,7.32,-2.14,-0.76,2913241966.0,105.26026369945163
2357,서연,2018,2696306676.0,89.99,-43187388.0,0.30,10.01,-4.43,-2.08,2078438700.0,77.08465503944034
2358,서울가스,2010,1211556340.0,90.08,45756399.0,0.87,9.92,N/A(IFRS),2.83,1616689086.0,133.43903478727205
2359,서울가스,2011,1318228573.0,90.7,55416015.0,0.05,9.3,8.63,3.25,1706298521.0,129.43874499069895
2360,서울가스,2012,1519546129.0,91.39,64750753.0,0.78,8.61,9.29,3.36,1928279733.0,126.89840052891215
2361,서울가스,2013,1532935627.0,92.13,69342462.0,0.69,7.87,9.08,3.24,2139658063.0,139.57912030444314
2362,서울가스,2014,1626692334.0,91.56,62159486.0,0.37,8.44,7.49,3.06,2032868145.0,124.96943045162222
2363,서울가스,2015,1436635554.0,90.27,44785967.0,-0.16,9.73,5.17,2.91,1540271201.0,107.21377434321802
2364,서울가스,2016,1466624997.0,88.11,23488365.0,-0.53,11.89,2.66,1.85,1272040228.0,86.73247971376284
2365,서울가스,2017,1545885280.0,88.09,36571215.0,0.75,11.91,4.05,2.71,1350420753.0,87.3558193787834
2366,서울가스,2018,1368620519.0,88.61,41789917.0,0.31,11.39,4.48,3.01,1388970384.0,101.48688878454554
2367,서울식품,2010,47380652.0,87.16,9600799.0,-13.85,12.84,N/A(IFRS),21.87,43894228.0,92.64167154137094
2368,서울식품,2011,46418998.0,81.42,-1414834.0,-1.82,18.58,-6.08,-3.87,36551352.0,78.74222532765572
2369,서울식품,2012,50335004.0,76.41,802551.0,4.23,23.59,3.43,2.04,39432971.0,78.34105069307236
2370,서울식품,2013,49510239.0,76.13,723264.0,3.62,23.87,2.96,1.68,43030502.0,86.9123293870587
2371,서울식품,2014,51525320.0,75.88,248238.0,2.72,24.12,1.01,0.57,43464819.0,84.35623301320594
2372,서울식품,2015,58399491.0,74.28,1141051.0,3.48,25.72,4.51,2.29,49906800.0,85.45759414238731
2373,서울식품,2016,62622598.0,78.96,291154.0,1.48,21.04,1.10,0.66,43898321.0,70.09980805970393
2374,서울식품,2017,76890434.0,79.73,189624.0,1.60,20.27,0.71,0.34,56483181.0,73.45930834517074
2375,서울식품,2018,77402788.0,81.54,623326.0,1.52,18.46,2.30,0.88,70764347.0,91.42351177324517
2376,서원,2010,326780962.0,93.55,23590327.0,4.00,6.45,N/A(IFRS),3.84,614632811.0,188.0870927235963
2377,서원,2011,388794060.0,96.62,-4736733.0,1.25,3.38,-3.39,-0.67,708759410.0,182.29687202525676
2378,서원,2012,456603539.0,97.17,8932761.0,0.94,2.83,6.21,1.13,789166907.0,172.83416346889067
2379,서원,2013,298200155.0,98.53,-23132754.0,-0.53,1.47,-17.99,-2.53,916090891.0,307.20671188115244
2380,서원,2014,287479510.0,94.13,-11414623.0,2.06,5.87,-10.88,-3.47,328562806.0,114.29086059037739
2381,서원,2015,244994346.0,98.16,-56664799.0,-4.29,1.84,-68.44,-22.11,256235317.0,104.5882573143137
2382,서원,2016,223594647.0,90.38,5539427.0,5.10,9.62,6.96,2.24,247766404.0,110.81052579939448
2383,서원,2017,212303072.0,89.77,1960437.0,4.99,10.23,2.11,0.76,257175364.0,121.13595982256913
2384,서원,2018,220110079.0,93.23,7041669.0,3.33,6.77,7.10,2.73,258039810.0,117.23216454799419
2385,서흥,2010,338408089.0,72.85,16711925.0,15.30,27.15,N/A(IFRS),10.01,166870016.0,49.31029175251186
2386,서흥,2011,434227525.0,74.6,19607774.0,14.32,25.4,9.77,10.44,187868823.0,43.26506547460344
2387,서흥,2012,466466906.0,80.54,-2377818.0,6.97,19.46,-1.16,-1.15,207026299.0,44.381776356927666
2388,서흥,2013,466545008.0,81.2,13842695.0,9.32,18.8,6.62,5.13,269989436.0,57.869965677566526
2389,서흥,2014,491207876.0,80.75,22173014.0,10.01,19.25,9.74,7.62,291116075.0,59.26535164106367
2390,서흥,2015,556754829.0,79.23,25222928.0,11.13,20.77,10.08,8.29,304123699.0,54.62434866460764
2391,서흥,2016,585890727.0,78.72,30703782.0,11.79,21.28,11.14,9.02,340361415.0,58.09298548601197
2392,서흥,2017,595288907.0,79.29,26393453.0,10.65,20.71,8.96,7.54,350007727.0,58.79627906454504
2393,서흥,2018,639100630.0,81.12,29384182.0,9.99,18.88,9.65,7.47,393476123.0,61.567162435749744
2394,선도전기,2010,96126618.0,91.44,1284318.0,0.12,8.56,N/A(IFRS),2.74,46930961.0,48.82202450938199
2395,선도전기,2011,101053375.0,90.44,2149609.0,3.06,9.56,2.88,3.19,67360469.0,66.6583070580275
2396,선도전기,2012,98958167.0,90.24,1247460.0,1.80,9.76,1.70,2.18,57215359.0,57.817723119305555
2397,선도전기,2013,128582447.0,91.8,1421668.0,1.81,8.2,1.88,1.29,110128539.0,85.64819037858254
2398,선도전기,2014,132827723.0,91.09,1571955.0,1.95,8.91,2.04,1.73,90970556.0,68.48762739085726
2399,선도전기,2015,135947962.0,84.95,4259471.0,6.01,15.05,5.48,4.53,93995672.0,69.14092025888553
2400,선도전기,2016,146601414.0,89.22,2169221.0,2.41,10.78,2.71,2.31,93949806.0,64.08519770484615
2401,선도전기,2017,158151937.0,90.16,1670766.0,1.36,9.84,1.95,1.54,108394118.0,68.53796422360607
2402,선도전기,2018,149094572.0,91.22,-820208.0,1.35,8.78,-0.94,-0.98,83770850.0,56.18638484035488
2403,성문전자,2010,51738373.0,78.36,4359431.0,9.46,21.64,N/A(IFRS),6.47,67375995.0,130.2244177643545
2404,성문전자,2011,55202224.0,81.82,4108822.0,8.28,18.18,11.82,5.53,74339067.0,134.6667971203479
2405,성문전자,2012,43168506.0,89.36,-2331086.0,-3.32,10.64,-6.61,-4.28,54422921.0,126.0708929792474
2406,성문전자,2013,49764693.0,93.26,-4450744.0,-6.41,6.74,-13.99,-8.12,54800152.0,110.11853725290739
2407,성문전자,2014,51557111.0,91.29,-1976206.0,-3.83,8.71,-6.90,-3.66,53938521.0,104.61897486847158
2408,성문전자,2015,45273303.0,88.79,-1695730.0,-2.79,11.21,-6.08,-3.52,48199756.0,106.46397060978741
2409,성문전자,2016,44116408.0,87.52,-1068993.0,-1.56,12.48,-3.78,-2.35,45409077.0,102.93013202706803
2410,성문전자,2017,42991994.0,86.84,-2664896.0,-0.99,13.16,-9.30,-5.78,46069106.0,107.15740702792245
2411,성문전자,2018,43264101.0,85.8,193399.0,2.03,14.2,0.66,0.47,41332762.0,95.53593174165343
2412,성보화학,2010,95199726.0,76.3,458391.0,-0.26,23.7,N/A(IFRS),1.30,35223257.0,36.999326027471966
2413,성보화학,2011,100586249.0,73.29,1781983.0,2.99,26.71,2.08,4.32,41202632.0,40.96248981309563
2414,성보화학,2012,101598444.0,70.66,2973764.0,6.14,29.34,3.43,6.56,45320184.0,44.60716347191301
2415,성보화학,2013,101953108.0,69.63,3490231.0,7.63,30.37,3.96,7.03,49657475.0,48.70619049690962
2416,성보화학,2014,106396073.0,67.11,4623838.0,9.73,32.89,5.14,8.48,54541843.0,51.263022649341586
2417,성보화학,2015,107552970.0,67.52,3265320.0,9.73,32.48,3.62,5.83,56047134.0,52.11119135064332
2418,성보화학,2016,194504487.0,74.39,75039914.0,2.21,25.61,59.98,129.35,58011681.0,29.825369015780083
2419,성보화학,2017,185623186.0,79.28,9272915.0,-4.72,20.72,5.76,15.89,58368809.0,31.444783519662245
2420,성보화학,2018,183365495.0,72.85,6134917.0,0.59,27.15,3.89,12.39,49517681.0,27.00490678467069
2421,성신양회,2010,1248374990.0,93.1,-93509663.0,-11.78,6.9,N/A(IFRS),-17.92,521857802.0,41.80296835328301
2422,성신양회,2011,1151105428.0,92.05,-37313754.0,-8.91,7.95,-10.46,-7.68,485854401.0,42.20763704017561
2423,성신양회,2012,1122491013.0,82.85,3109086.0,2.93,17.15,0.94,0.57,546544826.0,48.690352053624856
2424,성신양회,2013,1144285222.0,76.94,3358196.0,7.47,23.06,0.99,0.56,601653113.0,52.57894635293997
2425,성신양회,2014,1115653993.0,76.39,8241291.0,7.24,23.61,2.37,1.34,613706077.0,55.0086389553217
2426,성신양회,2015,1072795123.0,77.87,-33989202.0,5.19,22.13,-10.43,-5.01,678697759.0,63.26443366950317
2427,성신양회,2016,1016264029.0,79.1,12403612.0,5.36,20.9,3.98,1.81,686598737.0,67.56105868232004
2428,성신양회,2017,1023425233.0,78.86,12118559.0,5.07,21.14,3.50,1.87,647180228.0,63.23668863458636
2429,성신양회,2018,1061390657.0,78.54,16608307.0,4.33,21.46,4.37,2.41,688070396.0,64.82725200774026
2430,성창기업지주,2010,293315010.0,80.52,1255333.0,5.77,19.48,N/A(IFRS),0.91,137414198.0,46.84867576330308
2431,성창기업지주,2011,307997635.0,78.72,13984598.0,8.79,21.28,11.33,9.41,148546751.0,48.22983494662223
2432,성창기업지주,2012,328454337.0,84.31,130665520.0,0.18,15.69,67.48,81.03,161245788.0,49.09229985293207
2433,성창기업지주,2013,324009225.0,85.38,-4257574.0,-1.41,14.62,-1.67,-2.82,150768568.0,46.532183767298605
2434,성창기업지주,2014,334627316.0,82.61,-3527103.0,-0.05,17.39,-1.40,-2.16,163451490.0,48.84583002781518
2435,성창기업지주,2015,362501569.0,84.06,2221762.0,1.73,15.94,0.84,1.25,177305114.0,48.91154388355213
2436,성창기업지주,2016,636441018.0,84.17,21110993.0,0.54,15.83,5.39,11.64,181373614.0,28.498102553157565
2437,성창기업지주,2017,654109414.0,84.84,4121272.0,-0.13,15.16,0.82,2.31,178284387.0,27.256049704247186
2438,성창기업지주,2018,648660747.0,87.91,-7933704.0,-5.02,12.09,-1.60,-5.79,137047674.0,21.127789007402356
2439,세기상사,2010,53275401.0,91.86,-1053533.0,-9.07,8.14,N/A(IFRS),-16.39,6426170.0,12.062171057145116
2440,세기상사,2011,52280158.0,89.32,-676432.0,-6.42,10.68,-2.16,-11.22,6029083.0,11.532258567389945
2441,세기상사,2012,51562689.0,86.88,-583600.0,-5.19,13.12,-1.90,-9.56,6103971.0,11.83796097212851
2442,세기상사,2013,47846000.0,101.73,-2101686.0,-20.89,-1.73,-7.16,-40.48,5191682.0,10.850817205200016
2443,세기상사,2014,46499996.0,99.55,-1427256.0,-17.88,0.45,-5.17,-25.78,5535295.0,11.903861239041827
2444,세기상사,2015,45133360.0,99.46,-1265559.0,-16.27,0.54,-4.83,-23.11,5477134.0,12.1354448239617
2445,세기상사,2016,43903385.0,96.42,-1142181.0,-13.37,3.58,-4.60,-20.90,5466215.0,12.450554780684907
2446,세기상사,2017,43038864.0,93.48,94891.0,-6.58,6.52,0.40,1.69,5629906.0,13.080981877216832
2447,세기상사,2018,42664004.0,91.43,-345960.0,-7.46,8.57,-1.47,-6.68,5182509.0,12.147263533914913
2448,세방,2010,843840914.0,88.99,45285297.0,6.48,11.01,N/A(IFRS),6.55,691251764.0,81.9173084086795
2449,세방,2011,908627879.0,90.45,54818242.0,5.35,9.55,9.82,7.17,764646218.0,84.15394637038206
2450,세방,2012,903191339.0,90.46,54088063.0,4.80,9.54,9.05,7.53,717999370.0,79.49582098461642
2451,세방,2013,900651214.0,93.41,29352277.0,2.15,6.59,4.67,4.54,646453571.0,71.77623934230327
2452,세방,2014,890754587.0,89.58,38927781.0,4.30,10.42,5.88,5.85,665187719.0,74.67687831283656
2453,세방,2015,918399831.0,89.85,43385455.0,3.89,10.15,6.22,6.52,665864126.0,72.50264030155293
2454,세방,2016,939792735.0,89.87,42343073.0,3.03,10.13,5.77,6.52,649012217.0,69.05908003215198
2455,세방,2017,953823780.0,91.29,31413160.0,1.72,8.71,4.11,4.72,666130126.0,69.8378610355049
2456,세방,2018,988929794.0,90.82,43545338.0,1.75,9.18,5.47,6.68,651682250.0,65.89772640624881
2457,세방전지,2010,593934630.0,77.77,85826884.0,14.22,22.23,N/A(IFRS),10.86,790200174.0,133.04497398981434
2458,세방전지,2011,712634498.0,78.89,105374946.0,13.90,21.11,23.87,11.05,953871595.0,133.8514480672812
2459,세방전지,2012,772556142.0,77.41,97869279.0,14.55,22.59,18.19,11.56,846330248.0,109.54935207802671
2460,세방전지,2013,870157611.0,82.67,70046616.0,9.27,17.33,11.36,7.62,918797329.0,105.58975953150629
2461,세방전지,2014,927725912.0,82.52,61409744.0,8.48,17.48,9.12,6.43,955578136.0,103.00220395266916
2462,세방전지,2015,1001384893.0,81.07,78620268.0,9.97,18.93,10.72,8.22,956255739.0,95.49332586146774
2463,세방전지,2016,1086480434.0,82.86,62775950.0,7.75,17.14,7.87,6.54,959775757.0,88.33806177866246
2464,세방전지,2017,1145352882.0,84.64,66651736.0,6.29,15.36,7.77,6.00,1111084178.0,97.00802219660368
2465,세방전지,2018,1267930429.0,83.01,96565808.0,9.42,16.99,10.31,8.18,1180886079.0,93.13492696372538
2466,세아베스틸지주,2010,1909295730.0,85.58,149026405.0,11.22,14.42,N/A(IFRS),7.98,1867538671.0,97.81296012221217
2467,세아베스틸지주,2011,1999402385.0,84.9,226558728.0,12.15,15.1,18.94,9.12,2484734009.0,124.27383440377359
2468,세아베스틸지주,2012,2159086176.0,88.65,119182019.0,7.83,11.35,9.04,5.43,2194080927.0,101.62081307309523
2469,세아베스틸지주,2013,2209112063.0,89.4,104009777.0,6.81,10.6,7.50,4.92,2112649588.0,95.63342771896312
2470,세아베스틸지주,2014,2429299409.0,88.01,123694448.0,7.96,11.99,8.45,5.62,2202367043.0,90.65852627472482
2471,세아베스틸지주,2015,3593929795.0,86.77,165047731.0,8.80,13.23,9.65,6.53,2526725913.0,70.30537759850704
2472,세아베스틸지주,2016,3537087560.0,89.75,104654833.0,5.67,10.25,5.35,4.13,2531111524.0,71.55919894728305
2473,세아베스틸지주,2017,3590984649.0,89.57,137150034.0,6.17,10.43,6.69,4.49,3055344916.0,85.0837643332961
2474,세아베스틸지주,2018,3718893786.0,94.2,24809846.0,1.70,5.8,1.21,0.76,3278056473.0,88.14600958329171
2475,세아홀딩스,2010,3632594120.0,84.38,190740375.0,8.57,15.62,N/A(IFRS),5.73,3326245718.0,91.5666768188239
2476,세아홀딩스,2011,3845130468.0,89.01,234301214.0,8.57,10.99,11.59,5.92,3958138945.0,102.93900240682288
2477,세아홀딩스,2012,4008794418.0,91.25,126618021.0,6.18,8.75,5.84,3.42,3698766419.0,92.26630336522285
2478,세아홀딩스,2013,3914700975.0,90.7,23163452.0,5.38,9.3,1.06,0.63,3662167369.0,93.54909589231141
2479,세아홀딩스,2014,4141073291.0,90.48,164521941.0,6.56,9.52,7.31,4.22,3896057293.0,94.08327308448017
2480,세아홀딩스,2015,5191468774.0,89.48,207073751.0,7.10,10.52,8.11,5.12,4048202083.0,77.97797230861279
2481,세아홀딩스,2016,5177866749.0,90.76,161892655.0,5.82,9.24,5.67,4.01,4034333362.0,77.91497073151119
2482,세아홀딩스,2017,5254771565.0,90.98,211120899.0,5.73,9.02,7.07,4.40,4794418482.0,91.23933215163464
2483,세아홀딩스,2018,5453865784.0,94.35,64509520.0,2.27,5.65,2.13,1.25,5176889457.0,94.9214678547359
2484,세우글로벌,2010,31027945.0,84.4,-299918.0,2.71,15.6,N/A(IFRS),-1.49,20176222.0,65.0259693318394
2485,세우글로벌,2011,31195672.0,87.48,-1403234.0,3.10,12.52,-5.07,-4.67,30057172.0,96.35045528110437
2486,세우글로벌,2012,32499611.0,89.88,1356974.0,3.69,10.12,4.75,3.91,34706492.0,106.79048435379734
2487,세우글로벌,2013,33460342.0,90.08,1134469.0,4.57,9.92,3.81,2.78,40795157.0,121.92092059310093
2488,세우글로벌,2014,36222786.0,89.11,256730.0,5.58,10.89,0.85,0.58,44486343.0,122.81314584692629
2489,세우글로벌,2015,36979514.0,89.11,625009.0,4.01,10.89,2.01,1.58,39587325.0,107.05204238216868
2490,세우글로벌,2016,39207914.0,91.71,428964.0,1.85,8.29,1.35,1.01,42383385.0,108.09905622625064
2491,세우글로벌,2017,40346907.0,89.13,446713.0,4.60,10.87,1.39,1.23,36413805.0,90.25178807386648
2492,세우글로벌,2018,43410663.0,89.9,528299.0,1.46,10.1,1.63,1.64,32240480.0,74.26857313835544
2493,세원이앤씨,2010,311403594.0,87.27,-806958.0,1.92,12.73,N/A(IFRS),-0.34,235729080.0,75.69889511294465
2494,세원이앤씨,2011,376824470.0,98.55,-24324715.0,-8.86,1.45,-19.56,-10.19,238731345.0,63.353461360935505
2495,세원이앤씨,2012,367606792.0,88.93,542295.0,3.26,11.07,0.49,0.19,285814306.0,77.75000686059141
2496,세원이앤씨,2013,298596250.0,93.74,-22274503.0,-6.77,6.26,-21.10,-12.02,185381205.0,62.08423749461019
2497,세원이앤씨,2014,306644621.0,92.46,-20672688.0,-6.66,7.54,-22.57,-10.23,202012101.0,65.87824705394067
2498,세원이앤씨,2015,347686361.0,90.53,4859009.0,0.33,9.47,4.45,1.77,275282619.0,79.1755587444513
2499,세원이앤씨,2016,374930308.0,92.41,-8938728.0,-0.05,7.59,-5.36,-4.02,222174097.0,59.25743858509299
2500,세원이앤씨,2017,353022768.0,91.65,-7735864.0,2.39,8.35,-4.00,-4.89,158138172.0,44.795459764793414
2501,세원이앤씨,2018,329475571.0,93.52,-16911977.0,-7.27,6.48,-9.43,-12.64,133830066.0,40.61911649285828
2502,세원정공,2010,558559951.0,82.93,57384366.0,11.31,17.07,28.38,13.32,430699080.0,77.10883661259845
2503,세원정공,2011,334739337.0,80.12,47563644.0,15.31,19.88,N/A(IFRS),17.73,268330471.0,80.16102123067776
2504,세원정공,2012,429357512.0,75.45,70732875.0,20.34,24.55,25.77,23.00,307560650.0,71.63276323438356
2505,세원정공,2013,494928446.0,77.46,79923167.0,17.98,22.54,22.29,20.21,395416395.0,79.89364890940215
2506,세원정공,2014,540744180.0,77.56,67974435.0,17.80,22.44,16.21,18.61,365170762.0,67.53114975735846
2507,세원정공,2015,603983800.0,78.56,64116921.0,16.40,21.44,13.32,17.49,366602546.0,60.69741373858041
2508,세원정공,2016,662998502.0,79.21,56809840.0,15.57,20.79,10.37,16.30,348621720.0,52.58258034495529
2509,세원정공,2017,634556334.0,95.84,-2193959.0,-4.08,4.16,-0.39,-0.94,233014346.0,36.72082895007396
2510,세원정공,2018,663953668.0,102.62,-14416531.0,-9.58,-2.62,-2.64,-6.28,229481812.0,34.56292555642602
2511,세이브존I&C,2010,494641544.0,42.56,10468503.0,16.87,57.44,N/A(IFRS),6.67,156919221.0,31.723825647770497
2512,세이브존I&C,2011,525403825.0,40.69,16019785.0,18.50,59.31,6.57,9.58,167179125.0,31.819167856267512
2513,세이브존I&C,2012,502882801.0,41.88,18047805.0,17.27,58.12,6.98,10.41,173386928.0,34.47859573944745
2514,세이브존I&C,2013,510939100.0,41.63,21555114.0,18.01,58.37,7.79,12.01,179458217.0,35.12321077012896
2515,세이브존I&C,2014,512623544.0,40.65,25178635.0,19.70,59.35,8.42,13.82,182136851.0,35.530332762086324
2516,세이브존I&C,2015,527906656.0,41.17,25728289.0,18.96,58.83,7.95,13.76,187041022.0,35.43069970309297
2517,세이브존I&C,2016,553360023.0,40.56,27084469.0,20.16,59.44,7.75,14.80,182950926.0,33.06182564619418
2518,세이브존I&C,2017,562561981.0,40.71,28854035.0,20.29,59.29,7.67,16.17,178421682.0,31.715915405950618
2519,세이브존I&C,2018,575796681.0,41.22,25422811.0,19.50,58.78,6.17,14.62,173949543.0,30.2102371791893
2520,송원산업,2010,753260000.0,85.58,21588000.0,6.21,14.42,N/A(IFRS),3.88,557016000.0,73.94737540822558
2521,송원산업,2011,870166000.0,85.35,10033000.0,4.00,14.65,3.69,1.60,628972000.0,72.28184047641484
2522,송원산업,2012,862123000.0,80.58,20459000.0,8.48,19.42,7.28,3.01,679637000.0,78.83295075064694
2523,송원산업,2013,866022000.0,81.03,22927000.0,6.08,18.97,7.73,3.31,692164000.0,79.9245284761819
2524,송원산업,2014,855857000.0,86.69,-13391000.0,0.51,13.31,-4.50,-2.01,665498000.0,77.75808341814111
2525,송원산업,2015,846381000.0,78.73,28645000.0,7.55,21.27,9.47,4.38,654421000.0,77.31990675594088
2526,송원산업,2016,829523000.0,74.36,42244000.0,11.00,25.64,12.60,6.08,694326000.0,83.70183828537606
2527,송원산업,2017,865121000.0,78.61,34706000.0,7.51,21.39,9.48,4.79,724853000.0,83.78631428436022
2528,송원산업,2018,872544000.0,80.2,37805000.0,6.88,19.8,9.58,4.79,788738000.0,90.39521216122053
2529,수산중공업,2010,95477822.0,67.78,9365998.0,11.13,32.22,N/A(IFRS),8.59,109026140.0,114.1900157714113
2530,수산중공업,2011,117248095.0,67.25,12366952.0,11.80,32.75,19.08,9.81,126080018.0,107.53267931559998
