,종목명,업종명,종목코드,결산월,회계연도,주기,총자산(천원),유동자산(천원),매출채권(천원),재고자산(천원),유형자산(천원),부채및자본총계(천원),총부채(천원),유동부채(천원),매입채무(천원),단기차입금(천원),장기차입금(천원),총자본(천원),매출액(천원),매출원가(천원),영업이익(천원),연구개발비(천원),광고선전비(천원),당기순이익(천원),영업활동으로인한현금흐름(천원),투자활동으로인한현금흐름(천원),재무활동으로인한현금흐름(천원),자기자본비율(%),차입금의존도(%),부채비율(%),차입금비율(%),*매출원가율(%),ROE(당기순이익)(%),영업이익률(%),EBIT(천원),매출총이익률(%),총자산(천원)_증가율(%),유동자산(천원)_증가율(%),유형자산(천원)_증가율(%),부채및자본총계(천원)_증가율(%),총부채(천원)_증가율(%),유동부채(천원)_증가율(%),총자본(천원)_증가율(%),매출액(천원)_증가율(%),영업이익(천원)_증가율(%),당기순이익(천원)_증가율(%),영업활동으로인한현금흐름(천원)_증가율(%),투자활동으로인한현금흐름(천원)_증가율(%),총자산(천원)_회전율,총자본(천원)_회전율,총부채(천원)_회전율,사회_등급차이
2241,포스코인터내셔널,유통업,A047050,12,2012,Annual,7465637546.0,4306014661.0,2881640000,766844977,613682784.0,7465637546.0,5276531125.0,3849614993,1093131507,2056663983,620188799,2189106421.0,17320124605.0,16362544818.0,139748591,1517000,2052000,215501918,524352944,546298668,-1190551652,29.32,46.33,241.04,158.0,94.47,10.51,0.81,139748591.0,5.53,-16.15629817438682,-21.141737907811653,33.1763629616505,-16.15629817438682,-24.55475673601992,-19.471911887158463,14.59031299258926,-10.983370363258471,-15.53362152967972,2.270121165903549,-156.76937861038527,-182.6693233259233,2.3199793049529864,7.911960989584069,3.282483168333438,0.0
2242,포스코인터내셔널,유통업,A047050,12,2013,Annual,8268621927.0,4632329441.0,3382354000,799901397,638256260.0,8268621927.0,6038372959.0,4529676515,1543075090,2269525446,625667914,2230248968.0,17108578034.0,16164217603.0,158871871,2613000,2621000,132993497,-320075762,-307806172,513276498,26.97,48.09,270.75,178.29,94.48,6.02,0.93,158871871.0,5.52,10.755737551580305,7.578115860948298,4.004263544730624,10.755737551580305,14.438308349787278,17.66570223870696,1.879421968951412,-1.2213917383650408,13.684059254665405,-38.286629541738,-161.04204537468948,-156.34393602438732,2.069096662665684,7.671151642474384,2.8333092623071945,0.0
2243,포스코인터내셔널,유통업,A047050,12,2014,Annual,9340867224.0,5651951127.0,3975588853,1037054579,582513178.0,9340867224.0,6966136732.0,5436558548,1382375939,3117565608,533720525,2374730492.0,20407753120.0,19169548022.0,376066859,2034000,2213000,176385469,-437624644,-427404520,952535168,25.42,53.87,293.34,211.9,93.93,7.66,1.84,376066859.0,6.07,12.96764208675132,22.01099250358778,-8.733652216744414,12.96764208675132,15.364466211335914,20.020900609499705,6.4782688423151935,19.283748067452056,136.71078878400067,32.62713815247673,36.72533067342976,38.85508442631229,2.18478141596588,8.59371334505103,2.9295653968797235,0.0
2244,포스코인터내셔널,유통업,A047050,12,2015,Annual,8043303770.0,4346329921.0,3056036548,770544072,625613191.0,8043303770.0,5622114580.0,3918406515,1017444870,2039864733,696410979,2421189190.0,17526906326.0,16237950430.0,368804258,4081000,1971000,108577876,1267623361,-208131387,-1095992790,30.1,50.21,232.2,166.79,92.65,4.53,2.1,368804258.0,7.35,-13.891252523813847,-23.100362629869576,7.398976474314201,-13.891252523813847,-19.29365161361292,-27.924872317589543,1.956377709239443,-14.116432990247771,-1.9311994200478024,-38.44284531170762,-389.65995822666696,-51.30341929935602,2.179068058000252,7.238966041311294,3.117493618566557,0.0
2245,포스코인터내셔널,유통업,A047050,12,2016,Annual,8288782432.0,4680973413.0,3363433749,766575445,666087190.0,8288782432.0,5785130162.0,4304684952,1614550857,1775558000,592243344,2503652270.0,16492090197.0,15356214659.0,318139080,1344000,1091000,122212627,792824746,-182838891,-661487360,30.21,42.53,231.07,140.81,93.11,4.96,1.93,318139080.0,6.89,3.05196308655642,7.699449836587768,6.469492584596104,3.05196308655642,2.89954215056214,9.85804906972496,3.405891631293789,-5.90415735528248,-13.73768792007819,12.557577567643708,-37.45581137171864,-12.15217770109801,1.989687910413716,6.58721276697103,2.850772538417434,1.0
2246,포스코인터내셔널,유통업,A047050,12,2017,Annual,9169985984.0,5047538493.0,3412437397,1108833132,1324845720.0,9169985984.0,6317509903.0,4937907785,1586273782,1906139613,501433623,2852476081.0,22571653747.0,21263108998.0,401313863,2594000,1259000,166818739,382240120,-231602677,-146461090,31.11,43.98,221.47,141.38,94.2,6.23,1.78,401313863.0,5.8,10.63127858921704,7.83095838532164,98.8997446415386,10.63127858921704,9.202554239781335,14.710085408359518,13.932598195834922,36.86351140079203,26.14415776898582,36.49877520430029,-51.787564410861606,26.67035756632324,2.461470910248231,7.913003687339246,3.572871921622376,1.0
2247,풀무원,음식료품,A017810,12,2011,Annual,926334534.0,398321384.0,117725803,84127662,404810241.0,926334534.0,637630865.0,304373884,86042666,74385500,116368893,288703669.0,1363532629.0,991909248.0,47185815,11900030,37987697,17739931,48299546,-192746262,170583016,31.17,47.16,220.86,151.31,72.75,7.4,3.46,47185814.6,27.25,26.625605512642743,52.42831172011062,13.620920367303668,26.625605512642743,17.946507421975035,-6.002229093315902,51.19834504071279,7.137929112486519,-17.279527100562774,182.78976858174323,618.2637602338677,211.79380891500736,1.4719656656997742,4.722948737447462,2.1384357374230936,-1.0
2248,풀무원,음식료품,A017810,12,2012,Annual,1025509528.0,477913136.0,119668202,98311725,412693417.0,1025509528.0,736350188.0,325031415,93548211,52829937,174340961,289159341.0,1457884336.0,1060493903.0,40949446,13949682,40714414,10071236,70941621,-148432495,77353402,28.2,50.2,254.65,178.05,72.74,3.49,2.81,40949445.9,27.26,10.706174752198104,19.9817923910407,1.9473756346989333,10.706174752198104,15.482205837071582,6.786893385373372,0.1578338098640497,6.9196515721957175,-13.216618172219762,-43.22843758524202,46.87844270834347,-22.99072705233577,1.4216194937196136,5.041802664780592,1.979879084379347,1.0
2249,풀무원,음식료품,A017810,12,2013,Annual,981371866.0,447658482.0,118460681,81206037,425717899.0,981371866.0,709052994.0,423143218,110456054,76718212,91999130,272318871.0,1521708340.0,1097218155.0,46434725,14735613,40394633,-12027983,111376933,-30575549,-63954030,27.75,46.28,260.38,166.79,72.1,-4.28,3.05,46434724.88,27.9,-4.303973858349175,-6.330575939641047,3.1559703798231364,-4.303973858349175,-3.7070940491156654,30.185329316552377,-5.823941202023974,4.37785100120589,13.395245933241684,-219.4290651117698,56.99800967333408,-79.40104085699025,1.550592994073054,5.587965073489159,2.1461136937248444,0.0
2250,풀무원,음식료품,A017810,12,2014,Annual,1053567589.0,496920339.0,153145302,83481052,459340610.0,1053567589.0,718874352.0,474960472,137198154,117579748,95910974,334693236.0,1678094350.0,1222083993.0,53264332,16664850,39562627,50537783,82173857,-20794600,-61192140,31.77,38.13,214.79,120.04,72.83,16.65,3.17,53264332.09,27.17,7.356612258945683,11.004339017528109,7.897885214358813,7.356612258945683,1.3851373709875323,12.245795701255924,22.904899969271675,10.277002884797229,14.70797339706438,-520.1683939859242,-26.22003965578761,-31.989446861608272,1.5927733232499808,5.013828095408537,2.3343360982782704,-1.0
2251,풀무원,음식료품,A017810,12,2015,Annual,975950981.0,400059068.0,152244764,75119891,474364504.0,975950981.0,645598327.0,439609937,140502027,131748829,60347507,330352653.0,1846488477.0,1357159369.0,39532915,18313611,44906612,12199867,106415037,30168692,-79257312,33.85,34.78,195.43,102.76,73.5,3.67,2.14,39532914.69,26.5,-7.367026929299358,-19.49231363621041,3.2707523943942274,-7.367026929299358,-10.193161683420303,-7.4428372641502705,-1.2968839920027508,10.034842617758644,-25.77976008410281,-75.85990861530273,29.49986879647137,-245.07945331961184,1.8919889553346327,5.589446490687029,2.860119674690545,2.0
2252,풀무원,음식료품,A017810,12,2016,Annual,1061384109.0,383134025.0,178622160,89725402,522429653.0,1061384109.0,695146771.0,470972951,151175776,114119087,39434231,366237338.0,2030673098.0,1489776123.0,37944670,19936975,52722138,9977820,57936786,-148745330,30770595,34.51,32.66,189.81,94.66,73.36,2.86,1.87,37944669.97,26.64,8.753833918222176,-4.230636011980115,10.13253491665136,8.753833918222176,7.674809851234321,7.134282317189755,10.86253876701877,9.974858944110276,-4.017525649196374,-18.21369855917282,-45.55582779151784,-593.0453398509952,1.913231110943644,5.5446916174341565,2.921214889740169,-1.0
2253,풀무원,음식료품,A017810,12,2017,Annual,1103028815.0,378702793.0,193560048,90501803,568172957.0,1103028815.0,727198945.0,496374180,151671581,150602796,89303509,375829870.0,2195657579.0,1657209959.0,52779148,20861888,51828893,30406813,62647958,-94955727,19160317,34.07,33.46,193.49,98.2,75.48,8.2,2.4,52779148.0,24.52,3.923622527120396,-1.156574908741137,8.755878181363496,3.923622527120396,4.610849871875478,5.393351984666306,2.619211916617848,8.124620410960892,39.09502441317845,204.7440523080192,8.131572918111129,-36.16221295821522,1.99057136961558,5.842158259001606,3.019335484596997,0.0
2254,풍산,철강금속,A103140,12,2011,Annual,2626526476.0,1424824029.0,446576283,896766887,1038704865.0,2626526476.0,1683352562.0,1079718320,130107495,608480826,333588932,943173914.0,2881349835.0,2676553179.0,98910395,0,1592000,40726700,9057730,-170935184,151472536,35.91,51.68,178.48,143.92,92.89,4.34,3.43,98910395.01,7.11,5.768592071312462,2.5101227110946978,6.865038738636886,5.768592071312462,8.72434538783391,5.709183274993457,0.8741351333085179,6.411491512554357,-57.27345820112069,-73.37972256037514,-82.3864497396129,-13.933946838682242,1.0970191472762447,3.054950727782745,1.7116734188925065,0.0
2255,풍산,철강금속,A103140,12,2012,Annual,2633201040.0,1355599655.0,427755319,866754238,1107915639.0,2633201040.0,1665825214.0,924976204,125995193,499382556,456685089,967375825.0,2900282173.0,2661891752.0,127805571,0,1328000,61729519,149216316,-129808950,-29560109,36.74,49.08,172.2,133.59,91.78,6.46,4.41,127805571.4,8.22,0.2541213294817046,-4.858450769431821,6.663179920698648,0.2541213294817046,-1.041216700271963,-14.331711626417531,2.5660072485846896,0.6570648857013861,29.213487621801537,51.570146856975896,1547.3919624453365,-24.059548793652684,1.1014283106161922,2.998092466286306,1.741048309645768,0.0
2256,풍산,철강금속,A103140,12,2013,Annual,2684089621.0,1386652233.0,442715044,864667968,1135041769.0,2684089621.0,1691703384.0,1058939060,103356203,513336216,323969110,992386237.0,3022001155.0,2762447189.0,133112473,0,8523000,60503280,74893387,-88316573,33244064,36.97,48.9,170.47,132.25,91.41,6.17,4.4,133112472.7,8.59,1.9325748481399565,2.290689429247461,2.448393094665935,1.9325748481399565,1.5534745051589691,14.482843495939267,2.585387328652744,4.196797923082629,4.152324471051427,-1.9864710107331265,-49.808848651644766,-31.96418813956973,1.1258942813817467,3.045186483173688,1.7863658508825209,0.0
2257,풍산,철강금속,A103140,12,2014,Annual,2859105521.0,1541240451.0,487277884,955027930,1159661044.0,2859105521.0,1810726114.0,1155688159,167750703,607435816,314146170,1048379407.0,3000256080.0,2751137029.0,127592391,0,4486000,73734126,35291552,-61810226,22989186,36.67,47.27,172.72,128.9,91.7,7.23,4.25,127592391.1,8.3,6.520493899707969,11.14830483960285,2.169019297121566,6.520493899707969,7.035673695856359,9.136418010683256,5.642275951878206,-0.7195587918297774,-4.146930693714934,21.867981372249567,-52.8776125454174,-30.012879915528423,1.049368782636127,2.8618037133955263,1.6569353348377236,0.0
2258,풍산,철강금속,A103140,12,2015,Annual,2607569919.0,1278486008.0,447909482,740308502,1175176058.0,2607569919.0,1514575546.0,968603259,118331115,415489583,217801713,1092994373.0,2819677315.0,2579417194.0,111054254,5622000,5522000,51652436,339636879,-84902141,-245569474,41.92,43.14,138.57,102.92,91.48,4.82,3.94,111054253.6,8.52,-8.797702643448535,-17.048244667437686,1.3378921435943214,-8.797702643448535,-16.35534859249288,-16.188181780964328,4.255612586636781,-6.01877840374212,-12.961695341221402,-29.9477205439446,862.3744487065914,37.35937642421823,1.0813429371364058,2.5797729472848805,1.861694731865161,0.0
2259,풍산,철강금속,A103140,12,2016,Annual,2714949032.0,1380701366.0,530979882,740956111,1185564234.0,2714949031.0,1480106423.0,963534232,177767901,392517230,219332029,1234842608.0,2831770052.0,2460679668.0,217800764,13358000,3930000,137705683,246265592,-100846868,-128677212,45.48,37.16,119.86,81.7,86.9,11.83,7.69,217800764.2,13.1,4.11797636633191,7.995031416878828,0.8839676344053027,4.117976327982031,-2.275827250151574,-0.5233336717484605,12.97794741711813,0.4288695353780181,96.12104548466914,166.60055878100312,-27.491504242682662,18.780123577802364,1.0430288077687937,2.293223471278212,1.913220568464488,0.0
2260,풍산,철강금속,A103140,12,2017,Annual,2729495592.0,1422437959.0,485699409,838532490,1155923562.0,2729495592.0,1420361198.0,986449175,186736404,354769642,118374587,1309134394.0,2944963083.0,2536521508.0,241068224,9340000,4703000,150694835,137450449,-87686699,-56522421,47.96,33.86,108.5,70.61,86.13,11.85,8.19,241068224.2,13.87,0.535794957052449,3.0228544729346,-2.500132101657171,0.5357949940828943,-4.036549269133194,2.3782178400071574,6.016295965064389,3.9972536230494793,10.68291018483296,9.432546077274084,-44.18609279366969,-13.049655642255544,1.078940406290277,2.249549852557002,2.073390266607382,1.0
2261,풍산홀딩스,기타금융,A005810,12,2011,Annual,581445901.0,143201703.0,30314366,25408892,120315896.0,581445901.0,104022909.0,68326754,12558640,35000000,1985622,477422992.0,201321415.0,159680464.0,29819278,0,0,47374679,19042577,30161434,-19904543,82.11,6.71,21.79,8.18,79.32,10.21,14.81,29819278.0,20.68,3.9308618183879984,17.667465311394626,-3.384309645219929,3.9308618183879984,-4.107698552792227,10.968212877189051,5.864478856464661,-43.00945811295525,-54.27765018721931,-8.678512742156585,-13.614421064268756,431.9422482098067,0.3462427280917404,0.4216835350904089,1.935356518437684,0.0
2262,풍산홀딩스,기타금융,A005810,12,2012,Annual,600806037.0,138358787.0,30105552,32591180,120720971.0,600806037.0,99361069.0,62653821,13163621,35000000,0,501444967.0,229601791.0,173865166.0,39411051,0,679000,37900424,12912934,-17617150,-1955160,83.46,6.17,19.81,7.39,75.72,7.74,17.16,39411051.0,24.28,3.329653879527484,-3.381884362087506,0.3366762110968313,3.329653879527484,-4.481551270595596,-8.30265257442202,5.031591566080262,14.04737593365315,32.16634889684451,-19.998562945408025,-32.189146458486164,-158.40952389730543,0.3821562648512468,0.4578803380431576,2.3107822139071392,0.0
2263,풍산홀딩스,기타금융,A005810,12,2013,Annual,631124272.0,156477571.0,28230904,36951751,121642604.0,631124272.0,108936048.0,71186008,17809845,38072776,0,522188224.0,277190876.0,220185770.0,38748368,0,1989000,35013792,23277433,-83319446,1039616,82.74,6.03,20.86,7.29,79.43,6.84,13.98,38748368.0,20.57,5.046260046151962,13.095506539819546,0.7634406784219783,5.046260046151962,9.63654990467142,13.617983490583915,4.136696619790792,20.726791717404325,-1.6814649271850168,-7.616358065017959,80.26447746112541,372.945090437443,0.4392017361677384,0.5308255974765145,2.544528474174132,0.0
2264,풍산홀딩스,기타금융,A005810,12,2014,Annual,677038412.0,169496410.0,38821480,38732787,130006463.0,677038412.0,119787627.0,81133167,11811762,40603758,0,557250785.0,273098423.0,211392634.0,42492474,0,2158316,44936888,12575432,-4811516,2533623,82.31,6.0,21.5,7.29,77.41,8.33,15.56,42492474.0,22.59,7.274976108033448,8.319939347729278,6.875764514215765,7.274976108033448,9.961421585626097,13.973474955921116,6.714544562383695,-1.476402491689521,9.662615984239654,28.34053506686736,-45.97586426303965,-94.22521844420328,0.4033721250663692,0.490081719669538,2.279855022088383,0.0
2265,풍산홀딩스,기타금융,A005810,12,2015,Annual,698530608.0,159322375.0,40929797,39709012,137447725.0,698530608.0,111754309.0,68550233,9901705,38728139,663620,586776300.0,272085363.0,216548923.0,35597888,0,2708000,36043561,7072100,-15160571,-2891095,84.0,5.67,19.05,6.75,79.59,6.3,13.08,35597888.0,20.41,3.1744426341352217,-6.002507663731638,5.723763133222071,3.1744426341352217,-6.706300309296553,-15.508989067319412,5.298425017023534,-0.3709505125923051,-16.225428531179432,-19.79070513294111,-43.76256815670428,215.08927747512425,0.3895110105182391,0.4636952157065648,2.434674469688681,0.0
2266,풍산홀딩스,기타금융,A005810,12,2016,Annual,762651033.0,173952185.0,35804492,46105703,138158938.0,762651033.0,119266505.0,73495716,13834421,38434000,821500,643384528.0,297587275.0,210808580.0,66523270,0,2402000,61162441,20377057,-3882359,-334504,84.36,5.17,18.54,6.13,70.84,9.94,22.35,66523269.51,29.16,9.179329332981778,9.18252065976295,0.5174425404276484,9.179329332981778,6.722063844535953,7.214392692144456,9.647326928507516,9.372761444723498,86.87420444718519,69.69033942012555,188.1330439332023,-74.39173630069737,0.3902011039431713,0.4625340866139075,2.495145430814796,0.0
2267,풍산홀딩스,기타금융,A005810,12,2017,Annual,818457486.0,179928072.0,36545132,55698750,149416804.0,818457486.0,135290378.0,87156935,15657930,38754000,4112390,683167108.0,314763117.0,217660911.0,73629196,0,3379000,67705336,22017778,-28732183,4132239,83.47,5.25,19.8,6.29,69.15,10.21,23.39,73629196.0,30.85,7.3174296742872125,3.4353618495795324,8.148489097390144,7.3174296742872125,13.435350520248758,18.587775918803207,6.183328673393285,5.771699075506498,10.681865157861292,10.69757009861656,8.051805518333687,640.0702253449514,0.3845809005160715,0.4607410299970121,2.326574303754255,1.0
2268,플레이그램,유통업,A009810,12,2011,Annual,59910743.0,44850331.0,5307447,3378790,2193687.0,59910743.0,2934816.0,2202885,52317,0,0,56975927.0,16072941.0,13214578.0,-516314,0,73859,-4962726,2759219,-4199301,-694661,95.1,0.0,5.15,0.0,82.22,-9.58,-3.21,-516314.37,17.78,20.936933291784783,115.71047990730628,-14.536714328791522,20.936933291784783,1.123593182705429,-4.394398252188026,22.16992164784484,7.98025592617142,-32.77012642206923,-180.32069845802613,-227.13449430151843,-217.4860021503517,0.2682814499563125,0.2821005615231148,5.476643510189395,0.0
2269,플레이그램,유통업,A009810,12,2012,Annual,36126088.0,24836804.0,4632432,2951796,1676504.0,36126088.0,990855.0,423051,6913,0,0,35135233.0,13500975.0,11272120.0,-1023805,0,70766,-7103256,-147128,8494545,0,97.26,0.0,2.82,0.0,83.49,-15.42,-7.58,-1023805.23,16.51,-39.70015027188028,-44.62291928235713,-23.575970500805266,-39.70015027188028,-66.23791747080567,-80.79559305183884,-38.33319640415856,-16.001838120353952,98.29115615691228,43.13214148836748,-105.33223350520564,-302.2847373884368,0.3737181562531764,0.3842574489259826,13.625580937675036,0.0
2270,플레이그램,유통업,A009810,12,2013,Annual,32275201.0,22379915.0,4002353,2977465,1076983.0,32275201.0,1536786.0,775535,352045,0,0,30738415.0,12467423.0,11021656.0,-2905058,0,48458,-473,-1674666,-1631867,999000,95.24,0.0,5.0,0.0,88.4,0.0,-23.3,-2905057.61,11.6,-10.659573768408029,-9.892130243488651,-35.76018906009172,-10.659573768408029,55.09696171488261,83.31950521331943,-12.51398560527548,-7.655387851618123,183.7511049467428,-99.99334108189258,1038.2374531020607,-119.2107640844801,0.3862849064828442,0.4055974584245804,8.112660448494456,0.0
2271,플레이그램,유통업,A009810,12,2014,Annual,31292686.0,12588291.0,3017731,2788580,964073.0,31292686.0,6220689.0,5155601,410541,0,0,25071998.0,8002018.0,7088505.0,-1942828,0,37792,-10562630,3660465,-11892878,998772,80.12,0.0,24.81,0.0,88.58,-37.85,-24.28,-1942827.96,11.42,-3.0441793375663218,-43.75183730590576,-10.48391664492383,-3.0441793375663218,304.78563703729736,564.7799261155202,-18.4343174493545,-35.81658374790043,-33.12257448904634,2233014.164904862,-318.5788091476151,628.7896623928299,0.255715281200214,0.3191615602394352,1.286355578939889,0.0
2272,플레이그램,유통업,A009810,12,2015,Annual,45800754.0,21711090.0,4517952,2145241,823342.0,45800754.0,6280030.0,2432076,63485,0,0,39520724.0,27036654.0,25027754.0,-557357,0,62320,2158058,-8120533,8300875,5536950,86.29,4.41,15.89,5.11,92.57,6.68,-2.06,-557356.64,7.43,46.36248866588186,72.47051247862002,-14.597546036451591,46.36248866588186,0.9539297013562376,-52.82652788685548,57.628937270974575,237.8729465492329,-71.31207703409669,-120.43106688391056,-321.8443012021697,-169.797024740353,0.5903102381240274,0.6841133274785148,4.305179115386392,0.0
2273,플레이그램,유통업,A009810,12,2016,Annual,73974366.0,46807138.0,7964905,1800297,811018.0,73974366.0,16523344.0,14009793,3998218,0,0,57451022.0,12466126.0,12058017.0,-1077342,0,22351,-1793173,-12745868,-14757077,34160918,77.66,13.22,28.76,17.02,96.73,-3.7,-8.64,-1077341.55,3.27,61.51342399297619,115.59091690007276,-1.496826349196323,61.51342399297619,163.109316356769,476.0425661040197,45.36935608770729,-53.89175746377492,93.29478233878824,-183.09197435842785,56.95851491521553,-277.77736684385684,0.1685195382411253,0.2169870189602545,0.7544553935329313,0.0
2274,플레이그램,유통업,A009810,12,2017,Annual,63330460.0,40336820.0,501013,0,3970.0,63330460.0,15313178.0,15002752,0,0,0,48017282.0,28103183.0,26556257.0,-2744101,0,62565,-7763486,6827019,-9844690,995439,75.82,16.48,31.89,21.73,94.5,-14.72,-9.76,-2744101.27,5.5,-14.388641059796305,-13.823357454583109,-99.5104917523409,-14.388641059796305,-7.323977519320546,7.087606504964072,-16.420491179425845,125.4363785509628,154.71029626618105,332.946848965493,-153.56260554400848,-33.28834700801521,0.4437546008666287,0.5852722567678862,1.8352286507738629,0.0
2275,하이스틸,철강금속,A071090,12,2011,Annual,257771024.0,86948153.0,33257189,48189098,163021881.0,257771024.0,136092111.0,81580934,13122246,53929030,35493171,121678913.0,201572122.0,185161126.0,7721882,0,0,1861464,-20241864,-1611860,19777543,47.2,38.69,111.85,81.96,91.86,1.54,3.83,7721881.53,8.14,12.058387991739217,50.77237150574357,-1.1191512489049371,12.058387991739217,23.957443352764287,77.5448934468621,1.1938418539522822,57.782608851183205,-5.171242696925882,-172.93869269705584,300.26331103942806,-65.16845604415434,0.7819813060136659,1.6565904233546205,1.481144796115331,0.0
2276,하이스틸,철강금속,A071090,12,2012,Annual,251434733.0,83592818.0,38675714,38217167,161334584.0,251434733.0,115919753.0,78060048,17017784,48732200,19003048,135514981.0,261359568.0,241980513.0,5752627,0,0,2080555,15158761,-363748,-11728437,53.9,29.89,85.54,55.46,92.59,1.62,2.2,5752626.55,7.41,-2.458108324851904,-3.8590066427288017,-1.0350125944136312,-2.458108324851904,-14.82257704122174,-4.315819674239085,11.370966142670923,29.66057280480483,-25.5022674524164,11.769822032550724,-174.88816741383107,-77.43302768230491,1.039472808237675,1.9286396682592608,2.2546594625680405,0.0
2277,하이스틸,철강금속,A071090,12,2013,Annual,249462910.0,85690655.0,29891432,41613526,157529640.0,249462910.0,117332992.0,78072781,16210018,50612490,20199897,132129917.0,173733001.0,161837701.0,20999,0,0,-2503061,5207079,-10527402,1841892,52.97,31.12,88.8,58.75,93.15,-1.87,0.01,20999.43,6.85,-0.7842285655896286,2.5095899985092096,-2.3584180810234723,-0.7842285655896286,1.2191528737988344,0.0163118013967844,-2.497926041106846,-33.527208385958154,-99.63496677257191,-220.30736990851,-65.64970580379227,2794.147046856616,0.6964281824500483,1.3148649824702456,1.480683293237762,0.0
2278,하이스틸,철강금속,A071090,12,2014,Annual,248620346.0,86656278.0,39352215,36357712,154487294.0,248620346.0,117325215.0,83880086,19090589,53533008,13999980,131295132.0,190828623.0,169337054.0,3077085,0,0,-478686,5923221,-1537622,-5840557,52.81,29.1,89.36,55.11,88.74,-0.36,1.61,3077084.98,11.26,-0.3377512111920722,1.126870835565441,-1.9312848045612283,-0.3377512111920722,-0.0066281442818727,7.438322198360026,-0.6317910575846297,9.840169629027471,14553.48349921425,-80.87597545565211,13.753238619963316,-85.3940981830085,0.7675503074072626,1.4534325842332068,1.6264928472536786,0.0
2279,하이스틸,철강금속,A071090,12,2015,Annual,227177154.0,65298222.0,22847701,26421395,155204665.0,227177154.0,105090966.0,83452733,11842030,51595268,3291480,122086188.0,132863611.0,127941867.0,-7158607,0,0,-8473107,13550693,-2817998,-3375280,53.74,30.59,86.08,56.92,96.3,-6.69,-5.39,-7158607.09,3.7,-8.62487416858474,-24.646865169999565,0.4643559877487435,-8.62487416858474,-10.427638253209247,-0.5094808796452632,-7.013926456923015,-30.37542853306655,-332.64248468924325,1670.0762086211005,128.77236895263576,83.26988037371994,0.5848458291717132,1.0882771685851966,1.2642724304199469,0.0
2280,하이스틸,철강금속,A071090,12,2016,Annual,242956625.0,84690803.0,26128685,28121337,153061915.0,242956625.0,117012025.0,79218339,9338760,57204250,18410000,125944600.0,148946925.0,128940030.0,7070092,0,0,3898514,6523549,-13358555,8401652,51.84,32.07,92.91,61.87,86.57,3.14,4.75,7070091.72,13.43,6.945888141551415,29.698482448725795,-1.380596388645916,6.945888141551415,11.34356210980114,-5.074002789099785,3.1604000937436094,12.10513087740781,-198.7635164215608,-146.0104422144085,-51.858189097782684,374.04416184823407,0.6130597385438656,1.1826384378528336,1.2729198131559556,0.0
2281,하이스틸,철강금속,A071090,12,2017,Annual,245323396.0,90618853.0,28842598,32123541,150042100.0,245323396.0,109213634.0,75794134,8156150,57250000,16810000,136109762.0,211722600.0,184910184.0,10955966,0,0,8370261,-1807835,7838441,-2567138,55.48,30.84,80.24,55.59,87.34,6.39,5.17,10955965.93,12.66,0.974153719825499,6.999638437717959,-1.9729368994240049,0.974153719825499,-6.664606479547719,-4.322490275894319,8.071137627178926,42.146338368516176,54.96214193535247,114.70388460834047,-127.71244609337646,-158.67731202963196,0.8630346858560526,1.5555283977353511,1.9386096061962368,0.0
2282,한국가스공사,전기가스업,A036460,12,2011,Annual,36015342447.0,11987345232.0,6259751000,3360287865,17492994575.0,36015342447.0,27971442576.0,8137164673,1966839193,3360303926,509177426,8043899871.0,28429772156.0,27109153676.0,1023175688,45468671,6240194,174707367,-471446310,-3663445409,4116594512,22.33,64.17,347.73,287.3,95.35,2.22,3.6,1023175688.0,4.65,19.952146898400706,36.15714891174995,7.734592629353698,19.952146898400706,25.462968537519835,27.58846437235625,4.058404567328222,25.01845757419492,-2.337812100552805,-36.45524428412927,-148.01969725646364,106.94255927705866,0.7893794762006529,3.534326957312768,1.0163856254018608,-1.0
2283,한국가스공사,전기가스업,A036460,12,2012,Annual,40621718532.0,11785655291.0,7823349150,1894016229,19582966268.0,40621718532.0,32252753251.0,10183149803,2189737825,4626514390,409291134,8368965281.0,35031319144.0,33421892500.0,1266652947,48169991,6394944,362046097,403379038,-4714866845,4476819499,20.6,66.33,385.39,321.97,95.41,4.41,3.62,1266652947.0,4.59,12.79003827821079,-1.682523837401395,11.947478083523034,12.79003827821079,15.306005985810112,25.14371052104673,4.041141923856251,23.22054131062308,23.79623185495392,107.23001165715011,-185.56203101897225,28.700344037254368,0.8623790526342175,4.185860254855083,1.0861497271682954,1.0
2284,한국가스공사,전기가스업,A036460,12,2013,Annual,43666375501.0,12239446870.0,7154467517,2493238009,22457632740.0,43666375501.0,34733596500.0,8338404587,1672252594,3218492525,626352060,8932779001.0,38062712699.0,36214797648.0,1488206913,48174756,5252292,-203638809,1360132753,-4469284008,3125531914,20.46,66.74,388.83,326.26,95.15,-2.35,3.91,1488206913.0,4.85,7.495145648753265,3.850372064984242,14.679423089735977,7.495145648753265,7.691880534022566,-18.115664128367538,6.73695852556615,8.653381114593861,17.491292032654936,-156.24665220462245,237.18478772315385,-5.2086908299528005,0.8716709885419349,4.261015826624501,1.0958471489988086,0.0
